class,conversation,augmented_conversation
일반 대화,"팀장님 생일이 다음 주야. <LF> 우와 벌써야? 뭐 준비하지? <LF> 작년엔 텀블러 줬잖아. <LF> 이번엔 좀 특별한 거 어때? <LF> 디퓨저나 방향제 괜찮을까? <LF> 좋다! 깔끔한 디자인으로 골라보자. <LF> 금액은 팀원들이랑 나눌까? <LF> 응. 모아서 하나 퀄 좋은 걸로 하자. <LF> 카드도 같이 준비하자. <LF> 내가 글귀 좀 찾아볼게. <LF> 포장도 신경 써야겠지? <LF> 응, 너무 화려하지 않게 깔끔하게 가자.","팀장님 생일이 다음 주야. <LF> 우와 야? 뭐 준비하지?작년엔 텀블러 줬잖아. <LF> 이번엔 좀 특별한 거 어때? <LF> 디퓨저나 방향제 괜찮을까? <LF> 좋다! 깔끔한 으로 골라보자. <LF> 금액은 팀원들이랑 나눌까? <LF> . 모아서 하나 좋은 걸로 . <LF> 카드도 같이 준비하자. <LF> 내가 글귀 좀 찾아볼게포장도 신경 써야겠지? <LF> , 너무 않게 깔끔하게 가자"
일반 대화,"어제 보고서 실수해서 팀장님께 혼났어. <LF> 헐, 많이 혼났어? <LF> 응. 수치 틀린 거 바로 지적하셨어. <LF> 다음부턴 같이 검토해보자. <LF> 그래줄래? 혼자 하다 보니 놓쳤어. <LF> 그럴 수 있지. 중요한 건 반복 안 하는 거야. <LF> 그래서 오늘은 두 번 확인했어. <LF> 잘했어. 나도 도와줄게. <LF> 고마워. 덜 부담돼서 다행이야. <LF> 힘내자. 다들 실수하면서 배우는 거니까. <LF> 실수한 김에 문서 템플릿도 정리했어. <LF> 이런 기회에 체계 잡는 것도 좋지.","어제 보고서 실수 팀장님께 혼났어. <LF> 헐, 많이 혼났어? <LF> 응. 수치 틀린 바로 지적하셨어 <LF> 다음부턴 같이 검토해보자. <LF> 그래줄래 혼자 하다 놓쳤어. <LF> 그럴 수 있지. 중요한 건 반복 안 하는 거야. <LF> 그래서 오늘은 번 확인 <LF> 잘했어. 나도 도와줄게.. 덜 부담돼서 다행이야.힘내자. 다들 실수하면서 배우는 거. <LF> 실수한 김에 문서 템플릿도 정리했어. <LF> 이런 기회에 체계 잡는 것도 좋지."
일반 대화,주말에 옷 정리했어? <LF> 응. 옷장 터질 뻔했어. <LF> 봄옷 꺼내고 겨울옷 넣었지? <LF> 응. 근데 정리하다 작아진 옷도 많더라. <LF> 나도 작년 옷들 잘 안 맞더라. <LF> 옷 기부함에 넣을까 고민 중이야. <LF> 좋은 생각이야. 깨끗한 건 다 기부하자. <LF> 봄옷은 뭐 새로 샀어? <LF> 셔츠 몇 개 샀어. 밝은 색으로. <LF> 나도 쇼핑 좀 해야겠네. <LF> 봄 코트도 다 꺼냈어. <LF> 역시 환절기엔 레이어드가 답이야.,주말에 옷 정리? <LF> 응. 옷장 터질 뻔했어. <LF> 봄옷 꺼내고 겨울옷 넣었지? <LF> 응. 근데 하다 작아진 옷도 많더라.나도 작년 옷들 잘 안 맞더라. <LF> 옷 기부에 넣을까 고민 중이야. <LF> 좋은 생각이야. 깨끗한 건 다 기부하자 <LF> 봄옷은 뭐 새로 샀어?셔츠 개 샀어 밝은 색으로. 쇼핑 좀 해야겠네. <LF> 봄 코트도 다 꺼냈어. <LF> 역시 엔 레이어드가 답이야.
일반 대화,"오후에 스트레칭 했어? <LF> 아니, 계속 앉아 있었어. <LF> 허리 안 아파? <LF> 찜질하고 싶을 정도야. <LF> 의자에서 간단하게라도 해봐. <LF> 어떤 거? <LF> 허리 비틀기랑 어깨 돌리기. 간단해. <LF> 알려줘봐. 지금 따라 해볼게. <LF> 좋아. 같이 하면 덜 졸리기도 해. <LF> 그래, 몸도 깨우고 집중력도 좋겠네. <LF> 계속 앉아 있으니 혈액순환도 안 되는 것 같아. <LF> 오후마다 타이머 맞춰놔야겠다.","오후에 스트레칭 했어?아니, 앉아 있었어.허리 안 아파? <LF> 찜질하고 싶을 정도야. <LF> 의자에서 해봐 <LF> 어떤 거?허리 비틀기랑 어깨 돌리기. 간단해 <LF> 알려줘봐. 지금 따라 해볼게 <LF> 좋아. 같이 하면 덜 기도 해. <LF> , 몸도 깨우고 집중력도 좋겠네. <LF> 계속 앉아 있으니 혈액순환도 안 되는 것 같아. <LF> 오후마다 타이머 맞춰놔야겠다"
일반 대화,어제 야근 끝나고 몇 시에 들어갔어? <LF> 거의 자정 넘었지. <LF> 혼자 집 가는 길 위험하지 않았어? <LF> 조금 무서웠어. 택시 타려다 말았어. <LF> 다음부턴 같이 가거나 카풀하자. <LF> 그래야겠어. 너무 늦었더라. <LF> 출출하지 않았어? <LF> 컵라면 하나 먹고 잤어. <LF> 속 안 괜찮아? <LF> 괜찮아. 다음부턴 간단한 간식 챙겨야겠어. <LF> 혼자 가는 길에 음악 들으니까 조금 나았어. <LF> 그래도 늦은 귀가는 조심해야 해.,야근 몇 시에 들어갔어 <LF> 거의 자정 넘었지 <LF> 혼자 집 가는 길 위험하지 않았어 <LF> 조금 택시 타려다 말았어. <LF> 다음부턴 같이 가거나 카풀하자. <LF> 그래야겠어. 너무 늦었더라 <LF> 출출하지 않았어? <LF> 컵라면 하나 먹고 잤어. <LF> 속 안 괜찮아? <LF> 괜찮아. 부턴 간단한 간식 . <LF> 혼자 가는 길에 음악 들으니까 조금 나았어. <LF> 그래도 늦은 귀가는 조심해야 해.
일반 대화,"동호회 가입할 생각 있어? <LF> 무슨 동호회 있어? <LF> 등산, 사진, 영화감상 이런 거 있어. <LF> 오 재밌겠다. 등산 어때? <LF> 요즘 날씨도 좋고, 걷기 딱이야. <LF> 모임은 언제 해? <LF> 보통 주말에 한 번씩 모여. <LF> 시간 괜찮으면 나도 갈게. <LF> 같이 가면 덜 어색할걸? <LF> 응. 정보 더 알려줘! <LF> 단톡방도 있나? <LF> 응, 사진도 공유하고 후기 나눠.","할 생각 있어? <LF> 무슨 동호회 있어? <LF> 등산, 사진, 영화감상 거 있어. <LF> 오 재밌겠다. 등산 어때? <LF> 요즘 날씨 좋고, 걷기 . <LF> 모임 언제 해 <LF> 보통 주말에 한 번씩 모여.시간 괜찮으면 나도 갈게 <LF> 같이 가면 덜 어색할걸? <LF> 응. 정보 더 알려줘! <LF> 단톡방도 ?응, 도 공유하고 후기 나눠"
일반 대화,"아까 화장실에서 민지 봤어? <LF> 그래? 난 못 봤는데. <LF> 되게 피곤해 보이더라. <LF> 야근했나 보다. <LF> 그래서 내가 먼저 말 걸었어. <LF> 어색하진 않았어? <LF> 처음엔 그랬는데, 금방 풀렸어. <LF> 잘했네. 가끔 그런 인사도 필요해. <LF> 응. 그냥 스치는 것도 인연이니까. <LF> 다음엔 커피도 한 잔 사줘볼까 생각 중이야. <LF> 간단한 인사였는데 기분 좋아졌대. <LF> 나도 그런 말 들으니까 뿌듯했어.","아까 화장실에서 민지 봤어? <LF> 그래 난 못 봤는데. <LF> 되게 피곤해 보이더라. <LF> 야근했나 보다. 내가 먼저 걸었어. <LF> 어색하진 않았어? <LF> 처음엔 그랬는데, 금방 풀렸어. <LF> 잘했네. 가끔 그런 인사도 필요해 <LF> 응. 그냥 스치는 것도 인연이니까 <LF> 다음엔 커피도 한 잔 사줘볼까 생각 중이야. <LF> 간단한 인사였는데 기분 좋아졌대.나도 그런 말 들으니까 뿌듯했어."
일반 대화,프린터 또 고장났어. <LF> 또? 지난주에도 그러지 않았어? <LF> 이번엔 용지가 계속 걸려. <LF> 긴급 문서 출력할 건데 큰일이다. <LF> 근처 다른 부서에 부탁하자. <LF> IT팀에 신고했어? <LF> 방금 보냈어. 답 오기 기다리는 중. <LF> 프린터 새로 사야 하는 거 아냐? <LF> 맞아. 너무 자주 고장나. <LF> 관리 부서에 건의하자. <LF> 당장 출력할 건 근처 편의점에서라도 해야겠어. <LF> 긴급 상황 대비도 필요하네.,프린터 또 고장났어. <LF> 또? 에도 그러지 않았어? <LF> 이번엔 용지가 계속 걸려. <LF> 긴급 문서 출력할 큰일이다. <LF> 근처 다른 부서에 부탁하자 <LF> IT팀 했어? <LF> 방금 . 답 오기 중. <LF> 프린터 새로 사야 하는 거 아냐? <LF> 맞아. 너무 자주 고장나. <LF> 관리 하자. <LF>  출력할 건 편의점에서라도 해야겠어. <LF> 긴급 상황 대비도 필요하네.
일반 대화,오늘 출근길에 마스크 안 쓴 사람 봤어. 아직 그런 사람이 있더라. <LF> 헐 진짜? 지하철인데 아무도 뭐라 안 해? <LF> 다들 그냥 피하더라. 괜히 시비 걸릴까봐. <LF> 그럴 땐 그냥 다른 칸으로 이동하는 게 상책이야. <LF> 근데 사람이 너무 많아서 이동도 힘들었어. <LF> 요즘도 마스크 기본 예의인 줄 알았는데 말이지. <LF> 내일부턴 아예 앞칸으로 타야겠어.,오늘 에 마스크 안 쓴 사람 봤어. 아직 사람이 있더라. <LF> 헐 진짜? 지하철인데 아무도 뭐라 안 해? <LF> 들 그냥 피 괜히 시비 걸릴까봐. <LF> 그럴 땐 그냥 다른 칸으로 이동하는 게 상책.근데 사람이 너무 많아서 이동도 . <LF> 도 마스크 기본 예의인 줄 알았는데 말이지. <LF> 내일부턴 아예 앞칸으로 타야겠어.
일반 대화,"사무실 에어컨 너무 추워. 자꾸 23도로 맞춰놓더라. <LF> 나는 괜찮던데, 더워서 그런지 시원하던데? <LF> 나는 팔에 소름 돋아서 가디건 두르고 있음. <LF> 그럼 25도쯤으로 타협해보자고 제안해봐. <LF> 그랬는데도 ‘덥다’는 분이 있어서 무시당함. <LF> 그럴 땐 관리자한테 균형 잡힌 설정 부탁해야 해. <LF> 팀마다 온도계 하나씩 줬으면 좋겠어.","사무실 에어컨 너무 추워 자꾸 23 맞춰놓더라. <LF> 나는 괜찮던데, 더워서 그런지 시원하던데? <LF> 나는 팔에 소름 돋아서 가디건 두르고 있음. <LF> 그럼 25도쯤으로 해보자고 제안해봐. <LF> 그랬는데도 ‘덥다’는 분이 무시당함. <LF>  땐 관리자한테 균형 잡힌 설정 부탁해야 해 <LF> 팀마다 온도계 씩 줬으면 좋겠어."
일반 대화,어제도 점심시간에 자기 차 자랑하더라. <LF> 그분은 항상 뭔가 자랑 안 하면 입에 가시 돋나봐. <LF> 회사 일보다 골프랑 와인 얘기만 해. <LF> 그 정도면 그냥 홍보대사지. <LF> 들어주는 것도 이젠 지쳐서 리액션 못 하겠어. <LF> 은근히 비교하면서 기죽이는 것도 있더라. <LF> 조용히 있는 것도 능력인데 말이지.,도 점심시간에 자기 차 자랑하더라.그분은 항상 뭔가 자랑 하면 입에 가시 돋나봐. <LF> 회사 일보다 골프랑 와인 얘기만 해. <LF> 그 정도면 그냥 대사지. <LF> 들어주는 것도 이젠 리액션 못 하겠어. <LF> 은근히 비교 기죽이는 도 있더라. <LF> 조용히 것도 능력인데 말이지.
일반 대화,"엄마가 단톡방에 하루에 사진을 20장씩 보내. <LF> 진짜? 뭐 그렇게 많아? <LF> 강아지 사진, 밥 사진, 꽃 사진... 별거 다 있어. <LF> 그래도 엄마니까 귀엽긴 한데... <LF> 문제는 중요한 얘기 놓치게 돼. <LF> 맞아, 내 동생은 그거 싫다고 조용히 나갔어. <LF> 나는 알림 꺼두고 가끔 몰아서 봐.","엄마 단톡방에 하루에 사진을 20장씩 보내. <LF> 진짜? 뭐 그렇게 많아? <LF> 강아지 사진, 밥 사진, 꽃 사진... 별거 다 있어. <LF> 그래도 엄마니까 귀엽긴 한데... <LF> 문제는 중요한 얘기 놓치게 돼. <LF> 맞아 내 동생은 그거 싫다고 조용히 나갔어나는 알림 꺼두고 가끔 몰아서 봐."
일반 대화,"이번 달 카풀 비용 아직도 안 보내줬더라. <LF> 누구? 늘 깜빡하는 그 친구? <LF> 응. 세 번은 말한 것 같은데 계속 잊었다고만 해. <LF> 그럼 자동 이체 걸어놓으라고 해. <LF> 말 꺼내는 것도 지치고, 괜히 돈 얘기라 민망해. <LF> 근데 누적되면 진짜 손해잖아. <LF> 이참에 카풀 그만둘까 고민도 돼.","이번 달 카풀 비용 아직도 안 보내줬더라. <LF> 누구? 늘 깜빡하는 그 친구 <LF> 응. 세 번은 한 것 같은데 계속 잊었다고만 해. <LF> 그럼 자동 걸어놓으라고 해. <LF>  꺼내는 것도 지치고, 괜히 얘기라 민망해. <LF> 근데 누적되면 진짜 손해잖아. <LF> 에 그만둘까 고민도 돼."
일반 대화,오늘 아침에 갑자기 회식 공지 뜨더라. <LF> 갑작스럽긴 했지. 오늘 약속 있었는데 망했어. <LF> 퇴근 시간도 넘겨서 모이자는 건 너무하지 않냐. <LF> 누군 퇴근하고 학원도 간다던데... <LF> 강제는 아니라지만 사실상 눈치 싸움이지. <LF> 그래서 나 그냥 조용히 빠지기로 했어. <LF> 다들 너무 피곤해보이더라.,오늘 아침에 갑자기 회식 공지 뜨더라 <LF>  했지. 오늘 약속 있었는데 망했어 <LF> 퇴근 시간 넘겨서 모이자는 건 너무하지 않냐.누군 퇴근하고 학원도 간다던데... <LF> 강제는 아니라지만 눈치 이지. <LF> 그래서 나 그냥 조용히 빠지기로 했어. <LF> 다들 너무 피곤.
일반 대화,"오늘 중고거래 하기로 했는데, 30분이나 늦게 왔어. <LF> 연락은 했어? <LF> “금방 간다”만 반복하고 계속 늦더라. <LF> 그럴 거면 미리 말이라도 하던가. <LF> 덕분에 밖에서 계속 서 있었어. <LF> 다음부턴 직거래 말고 택배로 해야겠어. <LF> 진짜 기본 매너는 좀 지켜줬으면 해.",오늘 중고 하기로 했는데 30분이나 늦게 왔어. <LF> 연락은 했어? <LF> “금방 간다”만 반복하고 계속 늦더라. <LF> 그럴 면 미리 말이라도 하던가.에 밖에서 계속 서 있었어. <LF> 다음부턴 직거래 말고 택배로 해야겠어. <LF>  기본 매너는 좀 줬으면 해.
일반 대화,"출근하자마자 커피 마시려 했는데, 커피머신이 고장! <LF> 헉 진짜요? 그거 없으면 하루 시작이 안 되는데. <LF> 사람들 다 줄 서 있다가 허탈하게 돌아갔어. <LF> 부장님도 커피 못 마시고 기분 안 좋아 보이던데. <LF> 점심쯤에 수리기사 왔다더라. <LF> 내일은 꼭 정상 작동했으면... <LF> 커피 한 잔 없으니까 일이 더 안 되더라고.","출근하자마자 커피 마시려 했는데, 커피머신이 고장! <LF> 헉 진짜요? 그거 없으면 하루 시작이 안 되는데. <LF> 사람들 다 줄 서 있다가 허탈하게 돌아갔어. <LF> 부장님도 커피 못 마시고 기분 안 좋아 보이던데. <LF> 점심쯤에 수리기사 왔다더라. <LF> 내일은 꼭 정상 작동했으면... <LF>  한 잔 일이 더 안 되더라고."
일반 대화,인터넷으로 옷 샀는데 사이즈 완전 안 맞아. <LF> 반품은 잘 됐어? <LF> 사진 찍고 사유 적고 택배 붙이고... 너무 번거로워. <LF> 요즘도 이렇게 불편한 데가 있어? <LF> 교환 한 번 하려다가 그냥 포기했어. <LF> 앞으론 실측 확인 두세 번 해야겠다. <LF> 매장에서 입어보는 게 편한 이유가 있지.,인터넷으로 옷 사이즈 완전 안 맞아. <LF> 반품 잘 됐어? <LF> 사진 찍고 사유 적고 택배 붙이고... 너무 번거로워. <LF> 도 이렇게 불편한 데가 있어? <LF>  한 번 하려다가 포기했어. <LF> 앞 실 확인 두세 번 해야겠다.매장에서 입어보는 게 편한 이유 .
일반 대화,"여름 휴가 신청했는데, 선배랑 겹쳤다고 밀리래. <LF> 그건 먼저 낸 사람이 우선 아닌가? <LF> 그런데도 나한텐 나중에 말하더라고. <LF> 그럼 일정 다시 짜야 해? <LF> 이미 비행기표 끊어놨는데... <LF> 팀장님한테 사정 말해야겠다. <LF> 휴가도 눈치 봐야 하나 싶어.","여름 휴가 신청했는데, 선배랑 겹쳤다고 밀리래. <LF> 그건 먼저 낸 사람이 우선 아닌가? <LF> 그런데도 나한텐 나중에 말하더라고. <LF> 그럼 일정 다시 짜야 해? <LF> 이미 끊어놨는데... <LF> 팀한테 사정 말해야겠다. <LF> 휴가도 눈치 봐야 하나 ."
일반 대화,오늘 날씨 너무 좋다. <LF> 진짜 봄 느낌 제대로야. <LF> 산책이라도 할까? <LF> 퇴근하고 한강 갈래? <LF> 좋지. 치킨도 사서 먹자. <LF> 피크닉 매트 챙겨야겠다. <LF> 내가 가지고 올게. <LF> 모자도 쓰고 와. 햇볕 쎄. <LF> 오케이. 6시쯤 회사 앞에서 보자. <LF> 완전 기대된다. 힐링하자. <LF> 나무도 초록초록하고 꽃도 피었더라. <LF> 진짜 봄이 왔다는 느낌이야.,오늘 날씨 너무 좋다. <LF> 진짜 봄 느낌 제대로야. <LF> 산책 할까? <LF> 퇴근하고 한강 갈래 <LF> 좋지 치킨도 사서 먹자. <LF> 피크닉 매트 챙겨야겠다. <LF> 가 가지고 올게 <LF> 모자도 쓰고 와. 햇볕 쎄. <LF> 오케이. 쯤 회사 앞에서 . <LF>  기대된다. 힐링하자. <LF> 나무도 초록초록 꽃도 피었더라. <LF> 진짜 봄이 왔다는 느낌이야.
일반 대화,"이번에 새 프로젝트 참여한다며? <LF> 응, 어제 결정됐어. <LF> 무슨 내용이야? <LF> AI 기반 상담 시스템 구축이야. <LF> 재밌겠다. 네 전공이랑 딱 맞네. <LF> 그래서 기대도 되고 부담도 돼. <LF> 팀 구성은 어때? <LF> 다 아는 얼굴들이야. <LF> 그럼 편하겠네. 잘 해봐! <LF> 응원 고마워. 열심히 해볼게. <LF> 처음이라 많이 배우게 될 것 같아. <LF> 열심히 해서 성과 내고 싶어.","이번에 프로젝트 참여한다며? <LF> , 어제 결정됐어. <LF> 무슨 내용이야? <LF> AI 기반 상담 시스템 구축이야. <LF> 재밌겠다. 네 전공이랑 딱 맞네그래서 기대도 부담도 돼. <LF> 팀 구성은 어때? <LF> 다 아는 얼굴들이야. <LF> 그럼 편하겠네. 잘 해봐! <LF> 응원 고마워. 열심히 해볼게.처음이라 많이 배우게 될 것 같아.열심히 해서 성과 내고 싶어."
일반 대화,이번 달 지출 왜 이렇게 많지? <LF> 나도야… 카드값 보고 놀랐어. <LF> 나도 무지출 챌린지 해야겠어. <LF> 진짜 하루 한 끼만 사 먹기 도전해볼까? <LF> 가능하겠어? 배달 유혹 심한데. <LF> 냉장고 털기부터 시작해야지. <LF> 나랑 경쟁하자. 누가 덜 쓰나. <LF> 좋다! 그래야 동기부여 생기지. <LF> 기록도 공유하자. <LF> 오케이. 이번 달은 절약 달이다. <LF> 이번 달 목표는 외식 횟수 줄이기야. <LF> 주변 마트 세일도 잘 챙겨야겠어.,이번 지출 왜 이렇게 많지? <LF> 나도야… 카드값 보고 놀랐어. <LF> 나도 무지출 챌린지 해야겠어. <LF> 진짜 하루 끼만 사 먹기 도전해볼까? <LF> 가능하겠어? 배달 유혹 심한데. <LF> 냉장고 털기부터 해야지. <LF> 나랑 경쟁하자. 누가 덜 쓰나 <LF> 좋다 래야 동기부여 생기지. <LF> 기록도 공유하자. <LF> 오케이. 이번 은 절약 달이다.이번 달 목표는 외식 횟수 줄이기야. <LF> 주변 마트 세일도 잘 챙겨야겠어.
